"date","iso_4217","value"
"2012-10-15","CAD","219.95"
"2012-10-16","CAD","217.95"
"2012-10-17","CAD","216.12"
"2012-10-18","CAD","216"
"2012-10-19","CAD","216.41"
"2012-10-24","CAD","219.39"
"2012-10-25","CAD","216.76"
"2012-10-26","CAD","218.84"
"2012-10-29","CAD","219.57"
"2012-10-30","CAD","219.73"
"2012-10-31","CAD","218.68"
"2012-11-05","CAD","221.25"
"2012-11-06","CAD","222.27"
"2012-11-07","CAD","221.78"
"2012-11-08","CAD","223.79"
"2012-11-09","CAD","222.95"
"2012-11-12","CAD","223.26"
"2012-11-13","CAD","224.63"
"2012-11-14","CAD","223.48"
"2012-11-15","CAD","223.34"
"2012-11-16","CAD","223.16"
"2012-11-19","CAD","222.55"
"2012-11-20","CAD","220.79"
"2012-11-21","CAD","220.52"
"2012-11-22","CAD","218.16"
"2012-11-23","CAD","217.87"
"2012-11-26","CAD","218.91"
"2012-11-27","CAD","218.95"
"2012-11-28","CAD","218.97"
"2012-11-29","CAD","216.82"
"2012-11-30","CAD","217.16"
"2012-12-03","CAD","217.29"
"2012-12-04","CAD","216.91"
"2012-12-05","CAD","217.67"
"2012-12-06","CAD","218.3"
"2012-12-07","CAD","220.69"
"2012-12-10","CAD","222.49"
"2012-12-11","CAD","220.59"
"2012-12-12","CAD","220.33"
"2012-12-13","CAD","220.68"
"2012-12-14","CAD","220.43"
"2012-12-17","CAD","218.94"
"2012-12-18","CAD","222.29"
"2012-12-19","CAD","219.79"
"2012-12-20","CAD","218.62"
"2012-12-21","CAD","219.13"
"2012-12-27","CAD","222.95"
"2012-12-28","CAD","222.04"
"2013-01-02","CAD","224.08"
"2013-01-03","CAD","224.84"
"2013-01-04","CAD","225.85"
"2013-01-07","CAD","226.21"
"2013-01-08","CAD","226.25"
"2013-01-09","CAD","225.89"
"2013-01-10","CAD","224.34"
"2013-01-11","CAD","226.42"
"2013-01-14","CAD","226.19"
"2013-01-15","CAD","223.1"
"2013-01-16","CAD","225.45"
"2013-01-17","CAD","221.86"
"2013-01-18","CAD","221.66"
"2013-01-21","CAD","221.41"
"2013-01-22","CAD","222.25"
"2013-01-23","CAD","222.64"
"2013-01-24","CAD","221.55"
"2013-01-25","CAD","220.57"
"2013-01-28","CAD","218.7"
"2013-01-29","CAD","219.96"
"2013-01-30","CAD","217.61"
"2013-01-31","CAD","215.13"
"2013-02-01","CAD","213.91"
"2013-02-04","CAD","216.05"
"2013-02-05","CAD","216.75"
"2013-02-06","CAD","217.63"
"2013-02-07","CAD","217.85"
"2013-02-08","CAD","218.31"
"2013-02-11","CAD","215.85"
"2013-02-12","CAD","216.38"
"2013-02-13","CAD","214.54"
"2013-02-14","CAD","218.83"
"2013-02-15","CAD","218.65"
"2013-02-18","CAD","217.03"
"2013-02-19","CAD","215.3"
"2013-02-20","CAD","214.07"
"2013-02-21","CAD","217.65"
"2013-02-22","CAD","217.32"
"2013-02-25","CAD","217.06"
"2013-02-26","CAD","218.64"
"2013-02-27","CAD","220.52"
"2013-02-28","CAD","220.7"
"2013-03-01","CAD","219.38"
"2013-03-04","CAD","221.89"
"2013-03-05","CAD","222.59"
"2013-03-06","CAD","223.63"
"2013-03-07","CAD","222.56"
"2013-03-08","CAD","220.91"
"2013-03-11","CAD","226.13"
"2013-03-12","CAD","228.19"
"2013-03-13","CAD","229.81"
"2013-03-14","CAD","229.54"
"2013-03-18","CAD","231.91"
"2013-03-19","CAD","230.64"
"2013-03-20","CAD","229.77"
"2013-03-21","CAD","230.8"
"2013-03-22","CAD","232.13"
"2013-03-25","CAD","230.16"
"2013-03-26","CAD","232.93"
"2013-03-27","CAD","233.36"
"2013-03-28","CAD","234.68"
"2013-03-29","CAD","233.37"
"2013-04-02","CAD","232.15"
"2013-04-03","CAD","231.32"
"2013-04-04","CAD","233"
"2013-04-05","CAD","229.52"
"2013-04-08","CAD","224.43"
"2013-04-09","CAD","224.07"
"2013-04-10","CAD","223.1"
"2013-04-11","CAD","224.42"
"2013-04-12","CAD","224.24"
"2013-04-15","CAD","221.08"
"2013-04-16","CAD","220.95"
"2013-04-17","CAD","217.53"
"2013-04-18","CAD","222.22"
"2013-04-19","CAD","222.9"
"2013-04-22","CAD","223.33"
"2013-04-23","CAD","225.25"
"2013-04-24","CAD","224.32"
"2013-04-25","CAD","225.73"
"2013-04-26","CAD","227.1"
"2013-04-29","CAD","226.89"
"2013-04-30","CAD","227.03"
"2013-05-02","CAD","224.3"
"2013-05-03","CAD","222.69"
"2013-05-06","CAD","223.88"
"2013-05-07","CAD","225.76"
"2013-05-08","CAD","222.99"
"2013-05-09","CAD","222.31"
"2013-05-10","CAD","222.94"
"2013-05-13","CAD","224.02"
"2013-05-14","CAD","225.02"
"2013-05-15","CAD","221.78"
"2013-05-16","CAD","222.47"
"2013-05-17","CAD","221.29"
"2013-05-21","CAD","219.68"
"2013-05-22","CAD","217.34"
"2013-05-23","CAD","218.78"
"2013-05-24","CAD","216.31"
"2013-05-27","CAD","216.4"
"2013-05-28","CAD","216.35"
"2013-05-29","CAD","215.01"
"2013-05-30","CAD","215.65"
"2013-05-31","CAD","220.48"
"2013-06-03","CAD","219.4"
"2013-06-04","CAD","216.97"
"2013-06-05","CAD","217.31"
"2013-06-06","CAD","218.87"
"2013-06-07","CAD","218.43"
"2013-06-10","CAD","220.69"
"2013-06-11","CAD","220.81"
"2013-06-12","CAD","219.67"
"2013-06-13","CAD","217.77"
"2013-06-14","CAD","214.92"
"2013-06-17","CAD","214.93"
"2013-06-18","CAD","213.58"
"2013-06-19","CAD","214.99"
"2013-06-20","CAD","218.99"
"2013-06-21","CAD","217.89"
"2013-06-24","CAD","217.63"
"2013-06-25","CAD","215.76"
"2013-06-26","CAD","217.41"
"2013-06-27","CAD","217.34"
"2013-06-28","CAD","215.92"
"2013-07-01","CAD","214.53"
"2013-07-02","CAD","214.63"
"2013-07-03","CAD","216.06"
"2013-07-04","CAD","215.97"
"2013-07-05","CAD","216.94"
"2013-07-08","CAD","217.5"
"2013-07-09","CAD","216.45"
"2013-07-10","CAD","217.49"
"2013-07-11","CAD","216.56"
"2013-07-12","CAD","216.35"
"2013-07-15","CAD","214.78"
"2013-07-16","CAD","214.38"
"2013-07-17","CAD","214.84"
"2013-07-18","CAD","215.33"
"2013-07-19","CAD","216.67"
"2013-07-22","CAD","216.15"
"2013-07-23","CAD","216.45"
"2013-07-24","CAD","217.73"
"2013-07-25","CAD","218"
"2013-07-26","CAD","217.36"
"2013-07-29","CAD","218.1"
"2013-07-30","CAD","219.31"
"2013-07-31","CAD","219.3"
"2013-08-01","CAD","219.8"
"2013-08-02","CAD","218.95"
"2013-08-05","CAD","216.4"
"2013-08-06","CAD","217.28"
"2013-08-07","CAD","216.48"
"2013-08-08","CAD","215.15"
"2013-08-09","CAD","215.92"
"2013-08-12","CAD","216.69"
"2013-08-13","CAD","217.54"
"2013-08-14","CAD","217.53"
"2013-08-15","CAD","218.25"
"2013-08-16","CAD","217.46"
"2013-08-21","CAD","214.67"
"2013-08-22","CAD","214.34"
"2013-08-23","CAD","211.51"
"2013-08-26","CAD","212.23"
"2013-08-27","CAD","213.4"
"2013-08-28","CAD","214.77"
"2013-08-29","CAD","215.76"
"2013-08-30","CAD","215.52"
"2013-09-02","CAD","215.34"
"2013-09-03","CAD","216.77"
"2013-09-04","CAD","217.51"
"2013-09-05","CAD","217.88"
"2013-09-06","CAD","219.38"
"2013-09-09","CAD","219.32"
"2013-09-10","CAD","218.2"
"2013-09-11","CAD","217.84"
"2013-09-12","CAD","219.6"
"2013-09-13","CAD","218.88"
"2013-09-16","CAD","217.73"
"2013-09-17","CAD","217.17"
"2013-09-18","CAD","216.71"
"2013-09-19","CAD","214.19"
"2013-09-20","CAD","214.51"
"2013-09-23","CAD","214.31"
"2013-09-24","CAD","215.52"
"2013-09-25","CAD","215.52"
"2013-09-26","CAD","215.23"
"2013-09-27","CAD","215"
"2013-09-30","CAD","214.52"
"2013-10-01","CAD","212.08"
"2013-10-02","CAD","212.17"
"2013-10-03","CAD","210.55"
"2013-10-04","CAD","211.08"
"2013-10-07","CAD","211.73"
"2013-10-08","CAD","210.72"
"2013-10-09","CAD","211.07"
"2013-10-10","CAD","210.51"
"2013-10-11","CAD","209.02"
"2013-10-14","CAD","210.61"
"2013-10-15","CAD","210.96"
"2013-10-16","CAD","211.08"
"2013-10-17","CAD","210.86"
"2013-10-18","CAD","209"
"2013-10-21","CAD","208.72"
"2013-10-22","CAD","209.04"
"2013-10-24","CAD","204.62"
"2013-10-25","CAD","202.74"
"2013-10-28","CAD","202.68"
"2013-10-29","CAD","203.73"
"2013-10-30","CAD","204.24"
"2013-10-31","CAD","205.62"
"2013-11-04","CAD","210.58"
"2013-11-05","CAD","210.23"
"2013-11-06","CAD","210.37"
"2013-11-07","CAD","210.43"
"2013-11-08","CAD","210.96"
"2013-11-11","CAD","211.85"
"2013-11-12","CAD","212.97"
"2013-11-13","CAD","212.58"
"2013-11-14","CAD","211.57"
"2013-11-15","CAD","211.84"
"2013-11-18","CAD","211.14"
"2013-11-19","CAD","210.38"
"2013-11-20","CAD","210.09"
"2013-11-21","CAD","211.79"
"2013-11-22","CAD","209.1"
"2013-11-25","CAD","209.17"
"2013-11-26","CAD","208.95"
"2013-11-27","CAD","208.46"
"2013-11-28","CAD","208.2"
"2013-11-29","CAD","208.64"
"2013-12-02","CAD","209.83"
"2013-12-03","CAD","209.79"
"2013-12-04","CAD","208.25"
"2013-12-05","CAD","208.26"
"2013-12-06","CAD","207.29"
"2013-12-09","CAD","205.98"
"2013-12-10","CAD","205.79"
"2013-12-11","CAD","206.9"
"2013-12-12","CAD","208.43"
"2013-12-13","CAD","206.92"
"2013-12-16","CAD","206.85"
"2013-12-17","CAD","204.7"
"2013-12-18","CAD","204.57"
"2013-12-19","CAD","203.64"
"2013-12-20","CAD","204.86"
"2013-12-23","CAD","205.25"
"2013-12-30","CAD","201.82"
"2013-12-31","CAD","202.6"
"2014-01-02","CAD","203.9"
"2014-01-03","CAD","205.59"
"2014-01-06","CAD","207.03"
"2014-01-07","CAD","206.47"
"2014-01-08","CAD","204.07"
"2014-01-09","CAD","203.53"
"2014-01-10","CAD","202.89"
"2014-01-13","CAD","200.24"
"2014-01-14","CAD","201.07"
"2014-01-15","CAD","200.8"
"2014-01-16","CAD","201.87"
"2014-01-17","CAD","201.82"
"2014-01-20","CAD","203.14"
"2014-01-21","CAD","203.28"
"2014-01-22","CAD","203.58"
"2014-01-23","CAD","199.68"
"2014-01-24","CAD","201.91"
"2014-01-27","CAD","202.18"
"2014-01-28","CAD","200.47"
"2014-01-29","CAD","200.64"
"2014-01-30","CAD","205.37"
"2014-01-31","CAD","205.42"
"2014-02-03","CAD","208.43"
"2014-02-04","CAD","206.76"
"2014-02-05","CAD","205.32"
"2014-02-06","CAD","205.53"
"2014-02-07","CAD","205.43"
"2014-02-10","CAD","206.25"
"2014-02-11","CAD","204.8"
"2014-02-12","CAD","205.67"
"2014-02-13","CAD","207.84"
"2014-02-14","CAD","206.05"
"2014-02-17","CAD","206"
"2014-02-18","CAD","205.34"
"2014-02-19","CAD","208.27"
"2014-02-20","CAD","206.63"
"2014-02-21","CAD","203.4"
"2014-02-24","CAD","202.9"
"2014-02-25","CAD","203.9"
"2014-02-26","CAD","203.03"
"2014-02-27","CAD","205.11"
"2014-02-28","CAD","203.17"
"2014-03-03","CAD","205.25"
"2014-03-04","CAD","204.54"
"2014-03-05","CAD","203.66"
"2014-03-06","CAD","204.09"
"2014-03-07","CAD","203.08"
"2014-03-10","CAD","202.13"
"2014-03-11","CAD","203.22"
"2014-03-12","CAD","203.82"
"2014-03-13","CAD","202.16"
"2014-03-14","CAD","203.64"
"2014-03-17","CAD","203.21"
"2014-03-18","CAD","203.3"
"2014-03-19","CAD","199.82"
"2014-03-20","CAD","200.75"
"2014-03-21","CAD","201.34"
"2014-03-24","CAD","202.16"
"2014-03-25","CAD","201.58"
"2014-03-26","CAD","202.98"
"2014-03-27","CAD","204.81"
"2014-03-28","CAD","204.79"
"2014-03-31","CAD","201.88"
"2014-04-01","CAD","201.45"
"2014-04-02","CAD","202.23"
"2014-04-03","CAD","203.29"
"2014-04-04","CAD","203.2"
"2014-04-07","CAD","203.42"
"2014-04-08","CAD","202.77"
"2014-04-09","CAD","201.75"
"2014-04-10","CAD","202.38"
"2014-04-11","CAD","201.49"
"2014-04-14","CAD","202.87"
"2014-04-15","CAD","202.72"
"2014-04-16","CAD","202.27"
"2014-04-17","CAD","202.17"
"2014-04-18","CAD","201.63"
"2014-04-22","CAD","201.73"
"2014-04-23","CAD","201.05"
"2014-04-24","CAD","202.09"
"2014-04-25","CAD","202.73"
"2014-04-28","CAD","202.57"
"2014-04-29","CAD","202.84"
"2014-04-30","CAD","203.72"
"2014-05-05","CAD","202.12"
"2014-05-06","CAD","201.66"
"2014-05-07","CAD","202.6"
"2014-05-08","CAD","200.44"
"2014-05-09","CAD","202.98"
"2014-05-12","CAD","202.37"
"2014-05-13","CAD","202.18"
"2014-05-14","CAD","202.95"
"2014-05-15","CAD","203.85"
"2014-05-16","CAD","204.66"
"2014-05-19","CAD","204.87"
"2014-05-20","CAD","204.79"
"2014-05-21","CAD","203.87"
"2014-05-22","CAD","203.47"
"2014-05-23","CAD","204.13"
"2014-05-26","CAD","204.22"
"2014-05-27","CAD","205.44"
"2014-05-28","CAD","205.64"
"2014-05-29","CAD","204.82"
"2014-05-30","CAD","205.36"
"2014-06-02","CAD","205.02"
"2014-06-03","CAD","205.05"
"2014-06-04","CAD","205.59"
"2014-06-05","CAD","204.74"
"2014-06-06","CAD","203.96"
"2014-06-10","CAD","205.6"
"2014-06-11","CAD","207.23"
"2014-06-12","CAD","208.39"
"2014-06-13","CAD","208.45"
"2014-06-16","CAD","209.14"
"2014-06-17","CAD","208.7"
"2014-06-18","CAD","208.91"
"2014-06-19","CAD","207.26"
"2014-06-20","CAD","207.7"
"2014-06-23","CAD","209.92"
"2014-06-24","CAD","209.33"
"2014-06-25","CAD","209.29"
"2014-06-26","CAD","210.5"
"2014-06-27","CAD","211.8"
"2014-06-30","CAD","212.57"
"2014-07-01","CAD","212.14"
"2014-07-02","CAD","214.31"
"2014-07-03","CAD","214.59"
"2014-07-04","CAD","214.81"
"2014-07-07","CAD","214.5"
"2014-07-08","CAD","213.12"
"2014-07-09","CAD","212.84"
"2014-07-10","CAD","213.4"
"2014-07-11","CAD","214.31"
"2014-07-14","CAD","211.71"
"2014-07-15","CAD","211.81"
"2014-07-16","CAD","212.09"
"2014-07-17","CAD","212.96"
"2014-07-18","CAD","213.26"
"2014-07-21","CAD","212.83"
"2014-07-22","CAD","213.49"
"2014-07-23","CAD","212.8"
"2014-07-24","CAD","212.99"
"2014-07-25","CAD","213.02"
"2014-07-28","CAD","212.38"
"2014-07-29","CAD","213.55"
"2014-07-30","CAD","213.31"
"2014-07-31","CAD","213.42"
"2014-08-01","CAD","214.49"
"2014-08-04","CAD","213.29"
"2014-08-05","CAD","213.88"
"2014-08-06","CAD","215.26"
"2014-08-07","CAD","216.09"
"2014-08-08","CAD","215.62"
"2014-08-11","CAD","213.64"
"2014-08-12","CAD","214.55"
"2014-08-13","CAD","215.25"
"2014-08-14","CAD","215.23"
"2014-08-15","CAD","214.04"
"2014-08-18","CAD","215.7"
"2014-08-19","CAD","215.7"
"2014-08-21","CAD","215.78"
"2014-08-22","CAD","215.93"
"2014-08-25","CAD","216.68"
"2014-08-26","CAD","216.39"
"2014-08-27","CAD","217.82"
"2014-08-28","CAD","218.63"
"2014-08-29","CAD","220.37"
"2014-09-01","CAD","220.23"
"2014-09-02","CAD","219.91"
"2014-09-03","CAD","219.43"
"2014-09-04","CAD","218.97"
"2014-09-05","CAD","222.35"
"2014-09-08","CAD","222.73"
"2014-09-09","CAD","223.5"
"2014-09-10","CAD","222.2"
"2014-09-11","CAD","221.82"
"2014-09-12","CAD","220.32"
"2014-09-15","CAD","219.83"
"2014-09-16","CAD","219.64"
"2014-09-17","CAD","221.21"
"2014-09-18","CAD","220.5"
"2014-09-19","CAD","220.48"
"2014-09-22","CAD","220.95"
"2014-09-23","CAD","218.72"
"2014-09-24","CAD","218.13"
"2014-09-25","CAD","219.68"
"2014-09-26","CAD","219.81"
"2014-09-29","CAD","221.05"
"2014-09-30","CAD","219.69"
"2014-10-01","CAD","219.91"
"2014-10-02","CAD","220.69"
"2014-10-03","CAD","219.26"
"2014-10-06","CAD","219.34"
"2014-10-07","CAD","217.84"
"2014-10-08","CAD","217.75"
"2014-10-09","CAD","215.88"
"2014-10-10","CAD","216.1"
"2014-10-13","CAD","215.11"
"2014-10-14","CAD","214.84"
"2014-10-15","CAD","212.93"
"2014-10-16","CAD","213.33"
"2014-10-17","CAD","213.16"
"2014-10-20","CAD","213.23"
"2014-10-21","CAD","213.17"
"2014-10-22","CAD","214.87"
"2014-10-27","CAD","216.77"
"2014-10-28","CAD","216.74"
"2014-10-29","CAD","217.34"
"2014-10-30","CAD","219.6"
"2014-10-31","CAD","218.36"
"2014-11-03","CAD","218.83"
"2014-11-04","CAD","217.21"
"2014-11-05","CAD","216.25"
"2014-11-06","CAD","217.49"
"2014-11-07","CAD","218.03"
"2014-11-10","CAD","218.68"
"2014-11-11","CAD","217.58"
"2014-11-12","CAD","218.32"
"2014-11-13","CAD","216.98"
"2014-11-14","CAD","215.95"
"2014-11-17","CAD","216.42"
"2014-11-18","CAD","216.64"
"2014-11-19","CAD","214.72"
"2014-11-20","CAD","214.62"
"2014-11-21","CAD","216.08"
"2014-11-24","CAD","218.46"
"2014-11-25","CAD","217.71"
"2014-11-26","CAD","217.8"
"2014-11-27","CAD","218.59"
"2014-11-28","CAD","217.35"
"2014-12-01","CAD","215.56"
"2014-12-02","CAD","217.17"
"2014-12-03","CAD","218.77"
"2014-12-04","CAD","219.32"
"2014-12-05","CAD","217.68"
"2014-12-08","CAD","218.5"
"2014-12-09","CAD","215.51"
"2014-12-10","CAD","216.14"
"2014-12-11","CAD","215.72"
"2014-12-12","CAD","215.22"
"2014-12-15","CAD","214.01"
"2014-12-16","CAD","214.66"
"2014-12-17","CAD","215.48"
"2014-12-18","CAD","220.06"
"2014-12-19","CAD","220.92"
"2014-12-22","CAD","222.36"
"2014-12-23","CAD","220.94"
"2014-12-29","CAD","222.48"
"2014-12-30","CAD","222.97"
"2014-12-31","CAD","223.56"
"2015-01-05","CAD","226.76"
"2015-01-06","CAD","227.83"
"2015-01-07","CAD","227.23"
"2015-01-08","CAD","228.13"
"2015-01-09","CAD","226.91"
"2015-01-12","CAD","226.54"
"2015-01-13","CAD","224.61"
"2015-01-14","CAD","227.43"
"2015-01-15","CAD","229.72"
"2015-01-16","CAD","230.32"
"2015-01-19","CAD","228.97"
"2015-01-20","CAD","229.42"
"2015-01-21","CAD","225.62"
"2015-01-22","CAD","220.09"
"2015-01-23","CAD","223.25"
"2015-01-26","CAD","222.41"
"2015-01-27","CAD","221.55"
"2015-01-28","CAD","220.39"
"2015-01-29","CAD","220.14"
"2015-01-30","CAD","217.15"
"2015-02-02","CAD","215.1"
"2015-02-03","CAD","217.22"
"2015-02-04","CAD","216.88"
"2015-02-05","CAD","216.53"
"2015-02-06","CAD","214.99"
"2015-02-09","CAD","216.49"
"2015-02-10","CAD","219.54"
"2015-02-11","CAD","216.65"
"2015-02-12","CAD","215.97"
"2015-02-13","CAD","213.95"
"2015-02-16","CAD","216.27"
"2015-02-17","CAD","218.05"
"2015-02-18","CAD","217.78"
"2015-02-19","CAD","214.81"
"2015-02-20","CAD","216.27"
"2015-02-23","CAD","214.66"
"2015-02-24","CAD","213.98"
"2015-02-25","CAD","215.92"
"2015-02-26","CAD","215.31"
"2015-02-27","CAD","216.44"
"2015-03-02","CAD","216.48"
"2015-03-03","CAD","217.65"
"2015-03-04","CAD","220.35"
"2015-03-05","CAD","222.84"
"2015-03-06","CAD","222.11"
"2015-03-09","CAD","222.27"
"2015-03-10","CAD","224.53"
"2015-03-11","CAD","226.93"
"2015-03-12","CAD","225.36"
"2015-03-13","CAD","226.11"
"2015-03-16","CAD","226.41"
"2015-03-17","CAD","224.48"
"2015-03-18","CAD","223.74"
"2015-03-19","CAD","223.54"
"2015-03-20","CAD","224.11"
"2015-03-23","CAD","223.21"
"2015-03-24","CAD","221.45"
"2015-03-25","CAD","218.55"
"2015-03-26","CAD","218.6"
"2015-03-27","CAD","221.93"
"2015-03-30","CAD","218.72"
"2015-03-31","CAD","218.85"
"2015-04-01","CAD","219.34"
"2015-04-02","CAD","218.66"
"2015-04-03","CAD","219.22"
"2015-04-07","CAD","220.79"
"2015-04-08","CAD","219.81"
"2015-04-09","CAD","220.01"
"2015-04-10","CAD","222.79"
"2015-04-13","CAD","222.75"
"2015-04-14","CAD","222.92"
"2015-04-15","CAD","223.44"
"2015-04-16","CAD","229.48"
"2015-04-17","CAD","229.22"
"2015-04-20","CAD","229.74"
"2015-04-21","CAD","227.79"
"2015-04-22","CAD","227.81"
"2015-04-23","CAD","229.79"
"2015-04-24","CAD","227.93"
"2015-04-27","CAD","229.22"
"2015-04-28","CAD","228.44"
"2015-04-29","CAD","227.92"
"2015-04-30","CAD","224.84"
"2015-05-04","CAD","224.42"
"2015-05-05","CAD","224.15"
"2015-05-06","CAD","225.63"
"2015-05-07","CAD","223.8"
"2015-05-08","CAD","223.18"
"2015-05-11","CAD","224.8"
"2015-05-12","CAD","226.21"
"2015-05-13","CAD","227.07"
"2015-05-14","CAD","225.8"
"2015-05-15","CAD","224.64"
"2015-05-18","CAD","223.26"
"2015-05-19","CAD","224.45"
"2015-05-20","CAD","225.98"
"2015-05-21","CAD","225.72"
"2015-05-22","CAD","225.33"
"2015-05-26","CAD","229.19"
"2015-05-27","CAD","227.83"
"2015-05-28","CAD","226.56"
"2015-05-29","CAD","226.88"
"2015-06-01","CAD","227.57"
"2015-06-02","CAD","225.14"
"2015-06-03","CAD","225.43"
"2015-06-04","CAD","222.19"
"2015-06-05","CAD","221.03"
"2015-06-08","CAD","226.6"
"2015-06-09","CAD","223.39"
"2015-06-10","CAD","225.85"
"2015-06-11","CAD","225.6"
"2015-06-12","CAD","226.42"
"2015-06-15","CAD","225.62"
"2015-06-16","CAD","225.34"
"2015-06-17","CAD","224.79"
"2015-06-18","CAD","224.21"
"2015-06-19","CAD","226.33"
"2015-06-22","CAD","224.1"
"2015-06-23","CAD","223.02"
"2015-06-24","CAD","225.07"
"2015-06-25","CAD","225.27"
"2015-06-26","CAD","225.86"
"2015-06-29","CAD","228.68"
"2015-06-30","CAD","228.04"
"2015-07-01","CAD","225.79"
"2015-07-02","CAD","224.76"
"2015-07-03","CAD","225.47"
"2015-07-06","CAD","226.52"
"2015-07-07","CAD","226.82"
"2015-07-08","CAD","225.94"
"2015-07-09","CAD","225.41"
"2015-07-10","CAD","221"
"2015-07-13","CAD","220.19"
"2015-07-14","CAD","220.76"
"2015-07-15","CAD","220.93"
"2015-07-16","CAD","219.18"
"2015-07-17","CAD","218.35"
"2015-07-20","CAD","219.68"
"2015-07-21","CAD","219.29"
"2015-07-22","CAD","217.1"
"2015-07-23","CAD","216.58"
"2015-07-24","CAD","217.68"
"2015-07-27","CAD","216.47"
"2015-07-28","CAD","215.06"
"2015-07-29","CAD","216.1"
"2015-07-30","CAD","216.82"
"2015-07-31","CAD","216.81"
"2015-08-03","CAD","213.12"
"2015-08-04","CAD","214.14"
"2015-08-05","CAD","216.28"
"2015-08-06","CAD","216.46"
"2015-08-07","CAD","216.64"
"2015-08-10","CAD","215.22"
"2015-08-11","CAD","216.96"
"2015-08-12","CAD","214.53"
"2015-08-13","CAD","215.15"
"2015-08-14","CAD","212.92"
"2015-08-17","CAD","212.91"
"2015-08-18","CAD","212.59"
"2015-08-19","CAD","214.49"
"2015-08-24","CAD","207.11"
"2015-08-25","CAD","204.68"
"2015-08-26","CAD","206.66"
"2015-08-27","CAD","210.28"
"2015-08-28","CAD","210.88"
"2015-08-31","CAD","211.74"
"2015-09-01","CAD","211.1"
"2015-09-02","CAD","210.82"
"2015-09-03","CAD","210.9"
"2015-09-04","CAD","212.85"
"2015-09-07","CAD","212.2"
"2015-09-08","CAD","211.87"
"2015-09-09","CAD","211.59"
"2015-09-10","CAD","212.63"
"2015-09-11","CAD","210.64"
"2015-09-14","CAD","208.84"
"2015-09-15","CAD","208.99"
"2015-09-16","CAD","209.51"
"2015-09-17","CAD","208.84"
"2015-09-18","CAD","206.84"
"2015-09-21","CAD","207.79"
"2015-09-22","CAD","209.15"
"2015-09-23","CAD","210.38"
"2015-09-24","CAD","209.51"
"2015-09-25","CAD","211.2"
"2015-09-28","CAD","211.27"
"2015-09-29","CAD","208.84"
"2015-09-30","CAD","208.25"
"2015-10-01","CAD","211.23"
"2015-10-02","CAD","211.84"
"2015-10-05","CAD","211.35"
"2015-10-06","CAD","212.98"
"2015-10-07","CAD","212.92"
"2015-10-08","CAD","212.06"
"2015-10-09","CAD","212.23"
"2015-10-12","CAD","211.42"
"2015-10-13","CAD","209.67"
"2015-10-14","CAD","209.98"
"2015-10-15","CAD","210.3"
"2015-10-16","CAD","210.94"
"2015-10-19","CAD","210.78"
"2015-10-20","CAD","209.94"
"2015-10-21","CAD","210.72"
"2015-10-22","CAD","210"
"2015-10-26","CAD","214.5"
"2015-10-27","CAD","214.17"
"2015-10-28","CAD","213.28"
"2015-10-29","CAD","214.77"
"2015-10-30","CAD","214.17"
"2015-11-02","CAD","215.79"
"2015-11-03","CAD","217.62"
"2015-11-04","CAD","220.36"
"2015-11-05","CAD","219.64"
"2015-11-06","CAD","219.48"
"2015-11-09","CAD","220.16"
"2015-11-10","CAD","220"
"2015-11-11","CAD","218.8"
"2015-11-12","CAD","219.41"
"2015-11-13","CAD","218.26"
"2015-11-16","CAD","218.45"
"2015-11-17","CAD","219.84"
"2015-11-18","CAD","218.89"
"2015-11-19","CAD","218.79"
"2015-11-20","CAD","217.75"
"2015-11-23","CAD","217.96"
"2015-11-24","CAD","219.47"
"2015-11-25","CAD","220.85"
"2015-11-26","CAD","221.21"
"2015-11-27","CAD","220.92"
"2015-11-30","CAD","219.81"
"2015-12-01","CAD","219.83"
"2015-12-02","CAD","219.81"
"2015-12-03","CAD","220.43"
"2015-12-04","CAD","215.46"
"2015-12-07","CAD","214.93"
"2015-12-08","CAD","213.36"
"2015-12-09","CAD","211.61"
"2015-12-10","CAD","212.91"
"2015-12-11","CAD","212.39"
"2015-12-14","CAD","210.27"
"2015-12-15","CAD","210.06"
"2015-12-16","CAD","209.89"
"2015-12-17","CAD","210.51"
"2015-12-18","CAD","209.34"
"2015-12-21","CAD","207.86"
"2015-12-22","CAD","206.15"
